V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102
0,3.674,3.961,4.239,4.502,4.744,4.96,5.144,5.291,5.395,5.452,5.46,5.413,5.312,5.155,4.945,4.682,4.37,4.014,3.622,3.199,2.754,2.297,1.838,1.386,0.953,0.549,0.183,-0.135,-0.397,-0.594,-0.721,-0.774,-0.749,-0.644,-0.46,-0.197,0.14,0.548,1.02,1.55,2.13,2.75,3.401,4.074,4.759,5.445,6.123,6.783,7.417,8.015,8.569,9.073,9.519,9.902,10.217,10.46,10.625,10.713,10.719,10.642,10.482,10.239,9.913,9.506,9.018,8.452,7.813,7.102,6.325,5.486,4.59,3.645,2.656,1.631,0.577,-0.497,-1.582,-2.669,-3.75,-4.815,-5.855,-6.86,-7.822,-8.733,-9.585,-10.37,-11.083,-11.719,-12.273,-12.742,-13.126,-13.423,-13.635,-13.765,-13.815,-13.791,-13.699,-13.545,-13.338,-13.085,NA
0,-10.334,-10.484,-10.626,-10.765,-10.906,-11.054,-11.214,-11.387,-11.578,-11.788,-12.017,-12.265,-12.531,-12.812,-13.104,-13.404,-13.706,-14.005,-14.295,-14.57,-14.824,-15.052,-15.249,-15.409,-15.53,-15.61,-15.646,-15.639,-15.588,-15.496,-15.365,-15.198,-15,-14.775,-14.529,-14.267,-13.992,-13.712,-13.429,-13.147,-12.871,-12.601,-12.339,-12.086,-11.841,-11.603,-11.37,-11.138,-10.905,-10.665,-10.416,-10.152,-9.87,-9.566,-9.235,-8.875,-8.483,-8.058,-7.6,-7.108,-6.584,-6.03,-5.45,-4.848,-4.229,-3.6,-2.968,-2.34,-1.724,-1.128,-0.56,-0.029,0.457,0.892,1.267,1.577,1.817,1.983,2.072,2.083,2.016,1.871,1.653,1.365,1.014,0.606,0.15,-0.345,-0.867,-1.407,-1.953,-2.493,-3.015,-3.507,-3.96,-4.361,-4.702,-4.975,-5.173,-5.29,NA
0,12.001,12.052,12.041,11.964,11.816,11.595,11.299,10.928,10.482,9.963,9.376,8.724,8.015,7.254,6.449,5.609,4.742,3.858,2.965,2.073,1.19,0.325,-0.515,-1.324,-2.094,-2.82,-3.499,-4.127,-4.702,-5.222,-5.686,-6.093,-6.446,-6.743,-6.987,-7.179,-7.32,-7.412,-7.457,-7.455,-7.408,-7.315,-7.179,-6.998,-6.772,-6.5,-6.183,-5.818,-5.405,-4.943,-4.43,-3.867,-3.252,-2.585,-1.868,-1.1,-0.284,0.579,1.485,2.43,3.411,4.422,5.457,6.509,7.573,8.639,9.701,10.749,11.775,12.771,13.726,14.634,15.484,16.269,16.981,17.613,18.159,18.612,18.968,19.224,19.376,19.423,19.365,19.204,18.941,18.58,18.125,17.584,16.962,16.269,15.514,14.708,13.86,12.983,12.089,11.189,10.297,9.423,8.58,7.779,NA
0,-3.591,-3.585,-3.551,-3.489,-3.395,-3.269,-3.108,-2.911,-2.676,-2.401,-2.087,-1.733,-1.34,-0.909,-0.442,0.058,0.589,1.145,1.723,2.316,2.919,3.526,4.131,4.726,5.306,5.863,6.393,6.89,7.348,7.763,8.132,8.451,8.719,8.935,9.097,9.207,9.266,9.275,9.236,9.153,9.029,8.866,8.67,8.442,8.187,7.907,7.606,7.285,6.947,6.593,6.223,5.84,5.44,5.026,4.594,4.145,3.676,3.186,2.672,2.134,1.57,0.979,0.36,-0.286,-0.959,-1.659,-2.382,-3.127,-3.89,-4.667,-5.453,-6.244,-7.033,-7.815,-8.583,-9.331,-10.053,-10.742,-11.392,-11.999,-12.556,-13.059,-13.505,-13.89,-14.212,-14.47,-14.663,-14.793,-14.859,-14.865,-14.813,-14.707,-14.551,-14.351,-14.111,-13.838,-13.538,-13.218,-12.883,-12.54,NA
0,-6.384,-5.221,-4.013,-2.769,-1.498,-0.21,1.085,2.378,3.657,4.911,6.131,7.305,8.424,9.477,10.456,11.353,12.159,12.868,13.476,13.977,14.37,14.652,14.823,14.885,14.841,14.694,14.45,14.116,13.7,13.211,12.657,12.051,11.402,10.723,10.025,9.319,8.618,7.931,7.269,6.643,6.06,5.529,5.055,4.645,4.302,4.028,3.826,3.695,3.635,3.641,3.713,3.845,4.032,4.268,4.546,4.861,5.204,5.569,5.95,6.337,6.727,7.111,7.484,7.84,8.176,8.485,8.766,9.014,9.227,9.402,9.539,9.635,9.691,9.705,9.677,9.607,9.496,9.345,9.153,8.923,8.655,8.351,8.013,7.642,7.24,6.811,6.355,5.877,5.378,4.863,4.335,3.796,3.252,2.704,2.158,1.617,1.084,0.563,0.057,-0.43,NA
0,-10.033,-9.608,-9.238,-8.924,-8.669,-8.474,-8.338,-8.259,-8.233,-8.258,-8.328,-8.437,-8.58,-8.749,-8.937,-9.138,-9.344,-9.547,-9.742,-9.92,-10.077,-10.205,-10.301,-10.359,-10.374,-10.344,-10.264,-10.133,-9.949,-9.709,-9.413,-9.059,-8.648,-8.18,-7.654,-7.072,-6.435,-5.744,-5.001,-4.208,-3.368,-2.484,-1.559,-0.598,0.395,1.414,2.455,3.51,4.574,5.639,6.697,7.741,8.763,9.754,10.706,11.612,12.463,13.253,13.974,14.62,15.186,15.667,16.059,16.361,16.569,16.685,16.708,16.64,16.484,16.244,15.923,15.527,15.062,14.534,13.951,13.319,12.645,11.937,11.201,10.445,9.676,8.9,8.122,7.35,6.586,5.837,5.106,4.398,3.714,3.058,2.432,1.837,1.276,0.748,0.255,-0.205,-0.63,-1.022,-1.381,-1.71,NA
0,-0.388,-1.345,-2.312,-3.276,-4.225,-5.144,-6.024,-6.852,-7.619,-8.317,-8.94,-9.482,-9.942,-10.316,-10.606,-10.814,-10.944,-11,-10.99,-10.921,-10.801,-10.64,-10.447,-10.233,-10.008,-9.781,-9.562,-9.36,-9.183,-9.038,-8.931,-8.868,-8.851,-8.884,-8.968,-9.101,-9.283,-9.512,-9.782,-10.088,-10.426,-10.786,-11.163,-11.547,-11.929,-12.301,-12.653,-12.977,-13.262,-13.501,-13.686,-13.809,-13.865,-13.847,-13.752,-13.576,-13.318,-12.977,-12.555,-12.053,-11.476,-10.829,-10.118,-9.352,-8.538,-7.688,-6.811,-5.919,-5.023,-4.137,-3.27,-2.436,-1.646,-0.909,-0.236,0.364,0.883,1.317,1.659,1.906,2.056,2.11,2.068,1.932,1.707,1.397,1.008,0.548,0.024,-0.555,-1.182,-1.846,-2.54,-3.253,-3.978,-4.706,-5.428,-6.137,-6.825,-7.487,NA
0,5.966,6.626,7.286,7.945,8.603,9.261,9.919,10.579,11.24,11.903,12.57,13.242,13.916,14.595,15.275,15.955,16.634,17.306,17.969,18.617,19.245,19.847,20.417,20.947,21.43,21.861,22.232,22.537,22.77,22.926,23.001,22.99,22.892,22.705,22.428,22.062,21.608,21.07,20.451,19.756,18.99,18.159,17.27,16.331,15.349,14.332,13.289,12.228,11.157,10.083,9.015,7.959,6.923,5.912,4.932,3.988,3.083,2.222,1.406,0.637,-0.083,-0.755,-1.378,-1.953,-2.482,-2.967,-3.409,-3.809,-4.171,-4.497,-4.787,-5.045,-5.272,-5.468,-5.635,-5.773,-5.883,-5.965,-6.02,-6.046,-6.044,-6.015,-5.958,-5.874,-5.764,-5.63,-5.473,-5.297,-5.103,-4.897,-4.68,-4.459,-4.237,-4.02,-3.812,-3.619,-3.445,-3.294,-3.17,-3.077,NA
0,-4.388,-4.695,-4.984,-5.253,-5.498,-5.716,-5.903,-6.056,-6.171,-6.247,-6.281,-6.27,-6.213,-6.112,-5.965,-5.775,-5.543,-5.275,-4.973,-4.645,-4.295,-3.932,-3.563,-3.196,-2.839,-2.501,-2.191,-1.916,-1.683,-1.498,-1.367,-1.294,-1.281,-1.329,-1.438,-1.607,-1.83,-2.104,-2.422,-2.777,-3.159,-3.56,-3.969,-4.375,-4.767,-5.135,-5.468,-5.756,-5.99,-6.162,-6.264,-6.289,-6.234,-6.095,-5.87,-5.558,-5.16,-4.679,-4.118,-3.481,-2.774,-2.004,-1.179,-0.306,0.606,1.547,2.51,3.483,4.459,5.428,6.381,7.31,8.207,9.065,9.876,10.635,11.335,11.973,12.543,13.042,13.468,13.818,14.09,14.285,14.402,14.44,14.402,14.288,14.101,13.842,13.515,13.123,12.668,12.154,11.585,10.965,10.298,9.588,8.839,8.055,NA
0,12.699,13.022,13.32,13.591,13.834,14.045,14.221,14.361,14.461,14.52,14.534,14.504,14.426,14.302,14.129,13.909,13.644,13.334,12.982,12.592,12.166,11.709,11.227,10.723,10.204,9.675,9.142,8.61,8.086,7.575,7.081,6.61,6.166,5.753,5.374,5.032,4.73,4.468,4.249,4.073,3.94,3.85,3.803,3.799,3.835,3.912,4.028,4.182,4.372,4.599,4.859,5.153,5.479,5.837,6.223,6.639,7.081,7.549,8.041,8.553,9.085,9.633,10.194,10.764,11.34,11.917,12.49,13.054,13.604,14.135,14.641,15.116,15.556,15.955,16.308,16.611,16.861,17.054,17.188,17.261,17.274,17.226,17.118,16.954,16.736,16.467,16.153,15.799,15.41,14.993,14.554,14.098,13.632,13.162,12.693,12.23,11.777,11.337,10.912,10.504,NA
0,11.809,12.987,14.218,15.493,16.803,18.135,19.477,20.818,22.143,23.439,24.693,25.891,27.021,28.072,29.031,29.89,30.641,31.276,31.791,32.182,32.447,32.586,32.602,32.497,32.275,31.943,31.507,30.975,30.355,29.655,28.885,28.052,27.166,26.234,25.263,24.261,23.232,22.183,21.116,20.037,18.946,17.845,16.737,15.621,14.499,13.369,12.233,11.089,9.938,8.781,7.617,6.449,5.276,4.101,2.927,1.756,0.59,-0.565,-1.707,-2.832,-3.934,-5.011,-6.055,-7.065,-8.034,-8.959,-9.835,-10.659,-11.425,-12.132,-12.776,-13.354,-13.864,-14.304,-14.673,-14.97,-15.195,-15.347,-15.428,-15.438,-15.38,-15.255,-15.067,-14.818,-14.511,-14.152,-13.744,-13.291,-12.799,-12.272,-11.715,-11.133,-10.531,-9.912,-9.283,-8.648,-8.009,-7.371,-6.738,-6.111,NA
0,3.987,4.608,5.207,5.782,6.327,6.839,7.316,7.755,8.154,8.511,8.826,9.097,9.325,9.51,9.652,9.752,9.811,9.831,9.813,9.759,9.669,9.546,9.392,9.208,8.995,8.754,8.487,8.195,7.878,7.537,7.173,6.785,6.373,5.937,5.476,4.991,4.479,3.941,3.375,2.78,2.156,1.502,0.817,0.101,-0.646,-1.424,-2.232,-3.069,-3.934,-4.824,-5.737,-6.67,-7.619,-8.58,-9.549,-10.52,-11.489,-12.449,-13.395,-14.321,-15.221,-16.088,-16.918,-17.704,-18.44,-19.123,-19.747,-20.309,-20.806,-21.234,-21.592,-21.878,-22.093,-22.236,-22.308,-22.311,-22.247,-22.119,-21.93,-21.684,-21.384,-21.037,-20.645,-20.214,-19.749,-19.255,-18.736,-18.198,-17.644,-17.079,-16.507,-15.93,-15.353,-14.778,-14.206,-13.639,-13.078,-12.523,-11.975,-11.432,NA
0,-18.122,-17.689,-17.194,-16.637,-16.019,-15.34,-14.603,-13.813,-12.975,-12.095,-11.179,-10.237,-9.277,-8.306,-7.335,-6.371,-5.423,-4.5,-3.609,-2.755,-1.946,-1.186,-0.479,0.172,0.765,1.3,1.775,2.192,2.551,2.855,3.106,3.307,3.46,3.569,3.637,3.667,3.662,3.627,3.564,3.475,3.365,3.237,3.093,2.936,2.769,2.595,2.418,2.24,2.064,1.893,1.73,1.577,1.437,1.312,1.204,1.115,1.045,0.995,0.965,0.954,0.962,0.987,1.026,1.078,1.138,1.203,1.27,1.334,1.391,1.437,1.466,1.477,1.463,1.422,1.351,1.247,1.107,0.93,0.715,0.461,0.168,-0.163,-0.531,-0.933,-1.369,-1.836,-2.329,-2.847,-3.384,-3.937,-4.502,-5.074,-5.648,-6.22,-6.784,-7.337,-7.874,-8.389,-8.879,-9.34,NA
0,0.455,0.776,1.085,1.381,1.664,1.931,2.184,2.419,2.637,2.835,3.011,3.164,3.291,3.391,3.46,3.497,3.499,3.464,3.391,3.276,3.121,2.923,2.683,2.402,2.081,1.724,1.332,0.911,0.465,0.002,-0.473,-0.951,-1.425,-1.886,-2.325,-2.734,-3.104,-3.426,-3.694,-3.901,-4.04,-4.108,-4.101,-4.016,-3.855,-3.617,-3.306,-2.925,-2.48,-1.977,-1.425,-0.831,-0.206,0.441,1.099,1.76,2.412,3.046,3.654,4.228,4.76,5.246,5.681,6.062,6.388,6.658,6.875,7.04,7.159,7.236,7.278,7.292,7.286,7.267,7.245,7.227,7.222,7.238,7.281,7.359,7.476,7.638,7.847,8.104,8.413,8.771,9.177,9.628,10.121,10.65,11.209,11.793,12.393,13.003,13.613,14.217,14.805,15.371,15.906,16.402,NA
0,-4.178,-4.585,-5.05,-5.569,-6.135,-6.738,-7.372,-8.027,-8.694,-9.363,-10.025,-10.671,-11.292,-11.88,-12.426,-12.924,-13.367,-13.749,-14.066,-14.314,-14.489,-14.59,-14.616,-14.566,-14.44,-14.239,-13.965,-13.62,-13.207,-12.728,-12.186,-11.584,-10.927,-10.218,-9.461,-8.66,-7.818,-6.94,-6.029,-5.091,-4.128,-3.146,-2.147,-1.137,-0.12,0.9,1.92,2.935,3.941,4.935,5.914,6.873,7.811,8.725,9.612,10.471,11.301,12.1,12.866,13.602,14.305,14.977,15.617,16.226,16.807,17.358,17.882,18.38,18.852,19.301,19.727,20.132,20.516,20.88,21.225,21.552,21.86,22.151,22.423,22.678,22.914,23.13,23.326,23.5,23.652,23.779,23.88,23.953,23.996,24.006,23.981,23.92,23.819,23.678,23.494,23.265,22.991,22.671,22.305,21.892,NA
0,-2.342,-2.386,-2.449,-2.528,-2.619,-2.718,-2.824,-2.93,-3.034,-3.132,-3.219,-3.293,-3.348,-3.382,-3.393,-3.376,-3.329,-3.252,-3.142,-2.999,-2.823,-2.613,-2.372,-2.1,-1.8,-1.475,-1.127,-0.76,-0.378,0.014,0.414,0.816,1.216,1.61,1.994,2.364,2.719,3.054,3.367,3.657,3.923,4.163,4.378,4.568,4.733,4.873,4.991,5.087,5.161,5.215,5.25,5.265,5.261,5.237,5.192,5.124,5.032,4.913,4.764,4.581,4.362,4.103,3.8,3.45,3.051,2.598,2.091,1.527,0.907,0.231,-0.501,-1.284,-2.116,-2.992,-3.907,-4.854,-5.824,-6.811,-7.803,-8.792,-9.768,-10.719,-11.635,-12.505,-13.32,-14.068,-14.74,-15.328,-15.824,-16.22,-16.511,-16.693,-16.762,-16.716,-16.555,-16.281,-15.895,-15.403,-14.807,-14.117,NA
0,-15.062,-14.737,-14.433,-14.152,-13.893,-13.654,-13.432,-13.225,-13.028,-12.836,-12.646,-12.451,-12.249,-12.033,-11.8,-11.547,-11.272,-10.971,-10.644,-10.291,-9.913,-9.511,-9.088,-8.647,-8.193,-7.729,-7.26,-6.793,-6.332,-5.882,-5.45,-5.04,-4.658,-4.306,-3.991,-3.715,-3.48,-3.29,-3.144,-3.045,-2.992,-2.986,-3.024,-3.106,-3.229,-3.392,-3.591,-3.822,-4.083,-4.369,-4.676,-4.999,-5.334,-5.675,-6.018,-6.356,-6.683,-6.995,-7.285,-7.546,-7.774,-7.962,-8.104,-8.195,-8.231,-8.205,-8.115,-7.957,-7.729,-7.428,-7.054,-6.606,-6.085,-5.494,-4.834,-4.11,-3.326,-2.486,-1.596,-0.663,0.307,1.306,2.328,3.365,4.411,5.457,6.496,7.522,8.528,9.509,10.457,11.368,12.237,13.059,13.831,14.548,15.208,15.808,16.346,16.822,NA
0,12.36,12.187,11.991,11.773,11.534,11.274,10.993,10.692,10.37,10.026,9.662,9.275,8.867,8.437,7.986,7.514,7.023,6.513,5.988,5.449,4.9,4.345,3.789,3.237,2.693,2.165,1.658,1.179,0.734,0.329,-0.028,-0.334,-0.582,-0.767,-0.888,-0.942,-0.926,-0.841,-0.688,-0.469,-0.187,0.153,0.546,0.985,1.462,1.97,2.501,3.046,3.595,4.14,4.672,5.183,5.665,6.112,6.516,6.873,7.177,7.426,7.615,7.745,7.812,7.819,7.765,7.653,7.485,7.264,6.994,6.679,6.324,5.935,5.516,5.074,4.615,4.144,3.668,3.192,2.721,2.261,1.817,1.393,0.992,0.619,0.275,-0.039,-0.32,-0.569,-0.787,-0.973,-1.131,-1.263,-1.37,-1.457,-1.527,-1.583,-1.629,-1.669,-1.704,-1.74,-1.777,-1.817,NA
0,12.801,12.409,11.959,11.456,10.906,10.315,9.69,9.039,8.369,7.687,7,6.315,5.638,4.975,4.329,3.705,3.106,2.533,1.989,1.473,0.984,0.521,0.08,-0.34,-0.744,-1.136,-1.52,-1.901,-2.283,-2.672,-3.071,-3.484,-3.916,-4.368,-4.844,-5.345,-5.871,-6.424,-7.002,-7.605,-8.23,-8.875,-9.536,-10.21,-10.893,-11.579,-12.264,-12.942,-13.607,-14.255,-14.879,-15.474,-16.034,-16.554,-17.028,-17.454,-17.825,-18.138,-18.39,-18.579,-18.703,-18.761,-18.751,-18.675,-18.533,-18.328,-18.062,-17.739,-17.361,-16.935,-16.464,-15.956,-15.414,-14.846,-14.258,-13.657,-13.048,-12.437,-11.832,-11.237,-10.658,-10.1,-9.566,-9.062,-8.591,-8.154,-7.754,-7.392,-7.07,-6.787,-6.543,-6.337,-6.167,-6.031,-5.926,-5.85,-5.8,-5.77,-5.758,-5.759,NA
0,-15.057,-15.56,-16.029,-16.458,-16.842,-17.176,-17.457,-17.68,-17.843,-17.943,-17.977,-17.944,-17.844,-17.675,-17.439,-17.136,-16.767,-16.334,-15.84,-15.287,-14.679,-14.018,-13.31,-12.557,-11.764,-10.936,-10.077,-9.191,-8.283,-7.358,-6.42,-5.473,-4.522,-3.57,-2.621,-1.678,-0.744,0.179,1.088,1.982,2.859,3.718,4.559,5.381,6.185,6.97,7.736,8.485,9.216,9.929,10.626,11.306,11.968,12.614,13.241,13.849,14.437,15.004,15.547,16.064,16.553,17.013,17.439,17.83,18.182,18.494,18.762,18.985,19.159,19.284,19.356,19.375,19.34,19.248,19.101,18.896,18.635,18.316,17.941,17.51,17.023,16.48,15.884,15.233,14.531,13.777,12.973,12.12,11.219,10.273,9.284,8.253,7.183,6.077,4.94,3.774,2.584,1.376,0.155,-1.072,NA
0,14.583,15.109,15.585,16.007,16.367,16.662,16.888,17.04,17.116,17.116,17.038,16.884,16.654,16.351,15.977,15.536,15.033,14.472,13.859,13.2,12.5,11.766,11.004,10.223,9.427,8.625,7.823,7.028,6.246,5.485,4.75,4.047,3.382,2.762,2.19,1.673,1.215,0.821,0.494,0.239,0.058,-0.045,-0.069,-0.012,0.128,0.35,0.655,1.041,1.506,2.047,2.66,3.34,4.081,4.877,5.719,6.598,7.505,8.43,9.361,10.287,11.196,12.076,12.916,13.702,14.426,15.075,15.64,16.114,16.488,16.758,16.918,16.967,16.903,16.728,16.444,16.055,15.568,14.99,14.329,13.596,12.801,11.956,11.074,10.167,9.246,8.326,7.418,6.533,5.682,4.876,4.122,3.428,2.801,2.246,1.766,1.364,1.041,0.796,0.628,0.535,NA
0,5.73,5.217,4.666,4.077,3.454,2.8,2.119,1.417,0.696,-0.036,-0.775,-1.515,-2.251,-2.977,-3.688,-4.378,-5.042,-5.676,-6.275,-6.836,-7.355,-7.83,-8.257,-8.636,-8.964,-9.241,-9.466,-9.638,-9.757,-9.825,-9.841,-9.807,-9.723,-9.591,-9.411,-9.186,-8.917,-8.604,-8.252,-7.86,-7.43,-6.966,-6.469,-5.941,-5.385,-4.803,-4.199,-3.575,-2.935,-2.281,-1.619,-0.951,-0.282,0.383,1.042,1.689,2.32,2.93,3.515,4.071,4.593,5.077,5.519,5.916,6.263,6.559,6.8,6.984,7.108,7.172,7.174,7.114,6.991,6.807,6.561,6.255,5.892,5.474,5.003,4.483,3.917,3.311,2.668,1.992,1.29,0.565,-0.176,-0.929,-1.688,-2.449,-3.205,-3.953,-4.688,-5.405,-6.101,-6.771,-7.413,-8.023,-8.599,-9.139,NA
0,16.153,15.908,15.627,15.313,14.967,14.592,14.188,13.759,13.306,12.831,12.335,11.822,11.293,10.751,10.2,9.642,9.082,8.523,7.971,7.431,6.907,6.407,5.936,5.5,5.105,4.758,4.465,4.23,4.06,3.957,3.924,3.965,4.08,4.268,4.527,4.855,5.247,5.696,6.196,6.738,7.313,7.91,8.518,9.126,9.722,10.295,10.833,11.326,11.763,12.134,12.431,12.648,12.778,12.817,12.762,12.611,12.364,12.022,11.587,11.063,10.454,9.766,9.005,8.178,7.293,6.356,5.376,4.361,3.318,2.257,1.183,0.105,-0.97,-2.035,-3.085,-4.113,-5.113,-6.081,-7.011,-7.899,-8.741,-9.532,-10.271,-10.953,-11.577,-12.139,-12.639,-13.074,-13.445,-13.749,-13.989,-14.163,-14.272,-14.32,-14.306,-14.233,-14.105,-13.923,-13.692,-13.415,NA
0,-7.404,-7.706,-7.929,-8.071,-8.134,-8.118,-8.025,-7.857,-7.619,-7.314,-6.948,-6.526,-6.054,-5.538,-4.984,-4.401,-3.792,-3.167,-2.53,-1.888,-1.246,-0.61,0.014,0.624,1.214,1.782,2.323,2.835,3.316,3.764,4.176,4.55,4.886,5.182,5.436,5.648,5.814,5.936,6.01,6.036,6.011,5.936,5.807,5.625,5.388,5.096,4.747,4.343,3.883,3.369,2.803,2.186,1.521,0.814,0.067,-0.713,-1.52,-2.349,-3.19,-4.038,-4.883,-5.716,-6.53,-7.314,-8.06,-8.76,-9.405,-9.988,-10.501,-10.937,-11.291,-11.558,-11.733,-11.815,-11.799,-11.686,-11.475,-11.167,-10.763,-10.266,-9.677,-9.002,-8.243,-7.405,-6.492,-5.51,-4.463,-3.358,-2.198,-0.989,0.263,1.554,2.876,4.226,5.596,6.982,8.377,9.773,11.165,12.546,NA
0,0.944,0.767,0.577,0.376,0.169,-0.04,-0.247,-0.447,-0.636,-0.81,-0.964,-1.094,-1.198,-1.272,-1.314,-1.322,-1.295,-1.232,-1.134,-1,-0.833,-0.633,-0.404,-0.146,0.136,0.441,0.765,1.106,1.461,1.828,2.204,2.588,2.979,3.375,3.776,4.183,4.595,5.015,5.443,5.881,6.331,6.794,7.274,7.772,8.29,8.829,9.39,9.974,10.58,11.207,11.854,12.517,13.194,13.88,14.569,15.257,15.936,16.599,17.239,17.849,18.42,18.945,19.415,19.825,20.166,20.434,20.622,20.727,20.745,20.675,20.515,20.265,19.927,19.502,18.995,18.41,17.753,17.028,16.244,15.408,14.527,13.609,12.663,11.697,10.719,9.738,8.76,7.795,6.847,5.924,5.033,4.178,3.364,2.596,1.877,1.21,0.599,0.045,-0.451,-0.888,NA
0,2.649,2.647,2.65,2.664,2.695,2.746,2.823,2.929,3.068,3.241,3.451,3.698,3.983,4.305,4.663,5.055,5.478,5.928,6.403,6.896,7.404,7.92,8.439,8.956,9.463,9.955,10.426,10.868,11.277,11.646,11.97,12.243,12.461,12.619,12.714,12.743,12.703,12.592,12.408,12.152,11.824,11.424,10.954,10.417,9.816,9.156,8.44,7.675,6.867,6.023,5.15,4.256,3.35,2.44,1.537,0.649,-0.213,-1.042,-1.826,-2.558,-3.228,-3.829,-4.354,-4.795,-5.148,-5.408,-5.572,-5.638,-5.604,-5.471,-5.241,-4.916,-4.502,-4.003,-3.425,-2.777,-2.066,-1.303,-0.496,0.344,1.205,2.077,2.949,3.808,4.644,5.445,6.202,6.903,7.541,8.104,8.587,8.981,9.282,9.482,9.581,9.573,9.459,9.237,8.91,8.478,NA
0,8.538,8.244,7.944,7.645,7.348,7.06,6.782,6.522,6.28,6.061,5.869,5.704,5.57,5.468,5.397,5.359,5.352,5.376,5.428,5.505,5.607,5.728,5.866,6.018,6.179,6.346,6.514,6.682,6.845,7,7.144,7.276,7.393,7.493,7.576,7.641,7.688,7.716,7.726,7.719,7.697,7.66,7.611,7.551,7.482,7.406,7.327,7.245,7.163,7.084,7.009,6.939,6.877,6.824,6.78,6.747,6.724,6.711,6.709,6.716,6.73,6.751,6.776,6.803,6.829,6.852,6.867,6.872,6.863,6.835,6.787,6.713,6.61,6.475,6.305,6.096,5.846,5.554,5.217,4.835,4.407,3.934,3.417,2.857,2.257,1.619,0.946,0.243,-0.486,-1.237,-2.004,-2.783,-3.568,-4.354,-5.136,-5.911,-6.673,-7.418,-8.144,-8.847,NA
0,-16.214,-15.907,-15.559,-15.172,-14.745,-14.28,-13.776,-13.235,-12.658,-12.044,-11.395,-10.712,-9.995,-9.248,-8.47,-7.664,-6.831,-5.974,-5.095,-4.198,-3.284,-2.357,-1.42,-0.478,0.467,1.408,2.342,3.263,4.167,5.048,5.901,6.719,7.496,8.228,8.908,9.531,10.092,10.585,11.007,11.353,11.619,11.804,11.904,11.919,11.848,11.691,11.449,11.123,10.716,10.23,9.67,9.038,8.339,7.579,6.763,5.897,4.986,4.038,3.058,2.055,1.034,0.004,-1.028,-2.055,-3.067,-4.059,-5.021,-5.946,-6.826,-7.655,-8.424,-9.127,-9.759,-10.314,-10.789,-11.178,-11.481,-11.695,-11.821,-11.859,-11.813,-11.686,-11.482,-11.207,-10.869,-10.476,-10.035,-9.556,-9.049,-8.523,-7.988,-7.453,-6.928,-6.422,-5.941,-5.494,-5.086,-4.722,-4.407,-4.142,NA
0,17.989,17.547,17.057,16.52,15.938,15.313,14.646,13.939,13.194,12.414,11.602,10.76,9.892,9.002,8.095,7.175,6.247,5.317,4.391,3.475,2.575,1.697,0.849,0.035,-0.739,-1.466,-2.144,-2.767,-3.332,-3.838,-4.282,-4.664,-4.984,-5.244,-5.444,-5.59,-5.683,-5.727,-5.728,-5.69,-5.617,-5.515,-5.389,-5.243,-5.082,-4.91,-4.729,-4.544,-4.355,-4.166,-3.977,-3.788,-3.601,-3.414,-3.227,-3.04,-2.851,-2.658,-2.462,-2.261,-2.054,-1.841,-1.622,-1.397,-1.166,-0.93,-0.692,-0.451,-0.212,0.026,0.257,0.482,0.695,0.896,1.082,1.25,1.399,1.527,1.633,1.716,1.776,1.813,1.83,1.826,1.804,1.767,1.718,1.659,1.596,1.531,1.47,1.417,1.377,1.353,1.35,1.373,1.425,1.508,1.627,1.784,NA
0,26.888,27.312,27.719,28.108,28.472,28.807,29.11,29.377,29.605,29.791,29.933,30.029,30.079,30.081,30.038,29.95,29.818,29.644,29.432,29.184,28.903,28.594,28.261,27.908,27.538,27.157,26.77,26.379,25.99,25.607,25.233,24.873,24.53,24.208,23.909,23.636,23.393,23.18,22.999,22.852,22.74,22.663,22.62,22.611,22.635,22.689,22.772,22.88,23.01,23.157,23.317,23.486,23.658,23.827,23.989,24.137,24.267,24.374,24.452,24.498,24.508,24.479,24.409,24.296,24.139,23.94,23.697,23.413,23.091,22.731,22.339,21.918,21.47,21.002,20.516,20.016,19.508,18.994,18.479,17.966,17.457,16.957,16.465,15.986,15.519,15.066,14.628,14.205,13.796,13.402,13.02,12.65,12.291,11.941,11.597,11.257,10.92,10.583,10.242,9.897,NA
